,Year_stats,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
17371,2013,Chris Bosh,C,28,MIA,74,74,2454,10.5,19.6,0.535,0.5,1.6,0.284,10,18,0.557,5.2,6.5,0.798,2.8,8,10.8,2.7,1.4,2.2,2.8,3.6,26.6,,114,103
17372,2013,Avery Bradley,PG,22,BOS,50,50,1435,7,17.4,0.402,1.5,4.6,0.317,5.5,12.8,0.432,1.3,1.8,0.755,1.1,3,4,3.8,2.3,0.7,2.6,4.7,16.8,,90,105
17373,2013,Elton Brand,C,33,DAL,72,18,1527,7.6,16,0.473,0,0,0,7.6,15.9,0.474,2.2,3.1,0.71,4.3,10,14.4,2.3,1.7,3,1.9,6.4,17.3,,105,102
17374,2013,Corey Brewer,SF,26,DEN,82,2,2003,9.5,22.3,0.425,2.3,7.7,0.296,7.2,14.5,0.493,3.8,5.4,0.69,1.4,4.5,5.9,3.1,3,0.6,2.6,3.9,25,,104,105
17375,2013,Ronnie Brewer,SF,27,TOT,60,34,853,4.4,12.3,0.354,1.4,4.7,0.303,2.9,7.6,0.385,1,2.4,0.41,2.6,6.1,8.7,3.1,2.7,0.4,1.1,2.1,11.1,,99,105
17376,2013,Ronnie Brewer,SF,27,NYK,46,34,711,4.8,13.2,0.366,1.7,5.3,0.31,3.2,7.8,0.404,1.2,2.9,0.41,2.2,5.3,7.5,3,2.6,0.5,1.1,2,12.5,,100,106
17377,2013,Ronnie Brewer,SF,27,OKC,14,0,142,2.2,8.3,0.261,0.4,1.8,0.2,1.8,6.5,0.278,0,0,0,4.7,9.8,14.5,3.6,3.3,0,1.4,2.2,4.7,,92,99
17378,2013,Aaron Brooks,PG,28,TOT,53,20,997,7.3,16.2,0.453,2.6,6.9,0.373,4.8,9.3,0.511,2.1,2.7,0.769,0.7,3.4,4.1,5.9,1.5,0.5,3.4,4.8,19.3,,105,114
17379,2013,Aaron Brooks,PG,28,SAC,46,20,959,7.4,16.2,0.459,2.6,6.8,0.378,4.9,9.4,0.517,2.1,2.8,0.769,0.6,3.5,4.2,5.8,1.5,0.4,3.4,4.8,19.6,,106,114
17380,2013,Aaron Brooks,PG,28,HOU,7,0,38,5.3,17.1,0.308,2.6,9.2,0.286,2.6,7.9,0.333,0,0,0,1.3,1.3,2.6,7.9,1.3,3.9,5.3,6.6,13.1,,80,107
17382,2013,MarShon Brooks,SG,24,BRK,73,2,912,9.2,19.9,0.463,0.9,3.3,0.273,8.3,16.6,0.5,4.1,5.6,0.734,1.9,4.3,6.2,4.5,2,0.9,4.1,5.5,23.4,,101,107
17383,2013,Kwame Brown,C,30,PHI,22,11,269,3.3,7.3,0.459,0,0,0,3.3,7.3,0.459,1.4,3.7,0.368,4.5,10,14.5,1.8,1.2,2,1.6,7.3,8,,100,103
17384,2013,Shannon Brown,SG,27,PHO,59,22,1402,8.8,20.9,0.42,1.4,5.2,0.277,7.4,15.8,0.467,3.6,4.6,0.784,1.6,3.8,5.5,4,2.2,0.5,2.7,3.4,22.6,,99,110
17385,2013,Kobe Bryant,SG,34,LAL,78,78,3013,12.5,26.9,0.463,2.2,6.9,0.324,10.2,20,0.51,8.9,10.6,0.839,1.1,6.2,7.3,7.9,1.8,0.4,4.8,2.9,36,,112,107
17386,2013,Chase Budinger,SF,24,MIN,23,1,508,8,19.4,0.414,2.6,8.2,0.321,5.4,11.2,0.482,3.3,4.3,0.762,1.5,5.7,7.2,2.5,1.4,0.7,2.3,3,22,,102,107
17387,2013,Alec Burks,SG,21,UTA,64,0,1137,7.6,18,0.42,1.5,4.3,0.359,6,13.7,0.439,4.3,6,0.713,1.7,5,6.7,4.3,1.6,0.6,3.4,5.3,20.9,,100,109
17388,2013,Caron Butler,SF,32,LAC,78,78,1879,8.5,20.2,0.424,3.6,9.2,0.388,5,10.9,0.454,2.1,2.5,0.833,1.1,5.1,6.3,2.2,1.4,0.3,2,3.9,22.8,,107,107
17389,2013,Jimmy Butler,SF,23,CHI,82,20,2134,6,12.9,0.467,1,2.6,0.381,5,10.2,0.489,4.7,5.9,0.803,3.4,4.8,8.3,2.9,2,0.8,1.6,2.4,17.7,,121,104
17390,2013,Will Bynum,PG,30,DET,65,0,1219,11,23.4,0.469,1,3.3,0.316,9.9,20.1,0.494,4.6,5.7,0.809,1.2,3,4.2,10,2,0.2,5.4,5.5,27.6,,103,111
17391,2013,Jose Calderon,PG,31,TOT,73,58,2160,7.7,15.6,0.491,3.2,6.9,0.461,4.5,8.7,0.516,1.8,2,0.9,0.5,3.8,4.3,12.7,1.4,0.2,3.1,2.4,20.3,,124,111
17392,2013,Jose Calderon,PG,31,TOR,45,30,1273,7.8,16.6,0.47,3.3,7.7,0.429,4.5,8.9,0.505,2,2.2,0.904,0.6,3.8,4.4,13.9,1.2,0.3,3.1,2.4,20.9,,123,111
17393,2013,Jose Calderon,PG,31,DET,28,28,887,7.4,14.1,0.527,3,5.8,0.52,4.4,8.3,0.532,1.5,1.7,0.893,0.4,3.8,4.2,11,1.8,0.1,3,2.4,19.4,,126,111
17394,2013,Marcus Camby,PF,38,NYK,24,4,250,3.6,11.3,0.321,0,0,0,3.6,11.3,0.321,1.7,4.1,0.421,5.1,12,17.1,3,1.5,3,3.2,6,9,,82,101
17395,2013,DeMarre Carroll,SF,26,UTA,66,12,1111,7.1,15.4,0.46,1,3.3,0.286,6.1,12.1,0.508,3.6,4.7,0.765,4.1,4.8,8.9,2.9,2.8,1.1,1.6,5.7,18.7,,115,106
17396,2013,Matt Carroll,SG,32,CHA,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,0,8.7,0,,217,121
17397,2013,Vince Carter,SF,36,DAL,81,3,2093,9.1,20.8,0.435,4,9.7,0.406,5.1,11.1,0.461,4.4,5.4,0.816,1.4,6.7,8.1,4.7,1.8,1.1,2.6,5.5,26.5,,111,106
17398,2013,Omri Casspi,SF,24,CLE,43,1,503,6.5,16.5,0.394,2.6,7.9,0.329,3.9,8.7,0.452,2.3,4.2,0.537,2.1,9.7,11.8,2.9,2.6,1.2,2.3,4.7,17.9,,99,105
17399,2013,Mario Chalmers,PG,26,MIA,77,77,2068,5.8,13.5,0.429,3.1,7.7,0.409,2.7,5.8,0.456,2.3,2.9,0.795,0.5,3.9,4.4,7,3,0.3,3,5,17.1,,110,104
17400,2013,Tyson Chandler,C,30,NYK,66,66,2164,6.3,9.9,0.638,0,0,0,6.3,9.9,0.638,4.4,6.4,0.694,6.6,10.7,17.4,1.5,1,1.9,2.1,4.6,17,,133,104
17401,2013,Wilson Chandler,PF,25,DEN,43,8,1079,9.8,21.3,0.462,2.4,5.9,0.413,7.4,15.4,0.48,4.1,5.2,0.793,2.1,8.1,10.2,2.7,2.1,0.6,2.8,5.6,26.2,,110,105
17402,2013,Josh Childress,SF,29,BRK,14,0,100,3.2,11.4,0.286,0.5,1.6,0.333,2.7,9.7,0.278,0.5,1.1,0.5,3.2,4.9,8.1,2.7,1.1,1.1,0,1.6,7.6,,96,109
17403,2013,Earl Clark,PF,25,LAL,59,36,1363,6.3,14.4,0.44,1.3,3.9,0.337,5,10.5,0.479,2,2.8,0.697,3.1,9.1,12.1,2.4,1.3,1.6,2.3,3.8,16,,103,105
17405,2013,Victor Claver,SF,24,POR,49,16,812,4.8,12.2,0.392,1.6,5.6,0.287,3.2,6.6,0.48,0.9,1.9,0.467,2,5.7,7.7,2.8,1.7,0.8,2.8,4.9,12.1,,89,110
17406,2013,Norris Cole,PG,24,MIA,80,4,1590,6,14.2,0.421,1.2,3.3,0.357,4.8,10.9,0.44,1.7,2.7,0.65,0.6,3.7,4.3,5.5,1.9,0.2,3.5,5.2,14.8,,93,107
17407,2013,Jason Collins,C,34,TOT,38,9,384,1.2,3.9,0.31,0,0,0,1.2,3.9,0.31,3.1,4.4,0.719,3,5.2,8.2,1.1,1.6,1.4,2.5,11.6,5.6,,91,104
17408,2013,Jason Collins,C,34,BOS,32,7,330,1.3,3.6,0.348,0,0,0,1.3,3.6,0.348,3.3,4.8,0.7,3.3,4.9,8.2,1,1.6,1,2.5,11.7,5.9,,94,105
17409,2013,Jason Collins,C,34,WAS,6,2,54,1,5.8,0.167,0,0,0,1,5.8,0.167,1.9,1.9,1,1,6.8,7.7,1.9,1.9,3.9,1.9,10.6,3.9,,65,99
17410,2013,Darren Collison,PG,25,DAL,81,47,2372,7.3,15.6,0.471,1,2.9,0.353,6.3,12.7,0.498,5.2,5.9,0.88,0.7,4,4.7,8.9,2.2,0.2,3.7,3,20.9,,111,109
17411,2013,Nick Collison,C,32,OKC,81,2,1583,5.7,9.6,0.595,0,0.1,0,5.7,9.5,0.603,1.9,2.5,0.769,4,6.8,10.8,3.9,1.7,1,2.2,6.4,13.4,,123,104
17412,2013,Mike Conley,PG,25,MEM,80,80,2757,8.2,18.5,0.44,2.1,5.8,0.362,6.1,12.7,0.476,4.6,5.6,0.83,0.8,3.6,4.4,9.6,3.4,0.5,3.7,3.4,23,,111,100
17413,2013,Will Conroy,PG,30,MIN,4,0,20,0,23.3,0,0,7.8,0,0,15.5,0,2.6,5.2,0.5,2.6,0,2.6,0,0,0,0,2.6,2.6,,21,115
17414,2013,Daequan Cook,SG,25,TOT,49,1,441,6,19.8,0.305,3.1,10.8,0.286,3,9,0.329,1.1,1.4,0.75,0.8,6.4,7.2,2.3,0.9,0.8,1.8,3.1,16.2,,85,107
17415,2013,Daequan Cook,SG,25,HOU,16,1,165,6.4,17.9,0.356,3.3,9.1,0.367,3,8.8,0.345,0.6,0.9,0.667,1.5,3.9,5.4,3,1.8,0.6,1.8,3.9,16.6,,96,108
17416,2013,Daequan Cook,SG,25,CHI,33,0,276,5.8,21,0.278,2.9,11.9,0.246,2.9,9.1,0.319,1.4,1.8,0.778,0.4,8,8.4,1.8,0.4,1,1.8,2.5,16,,78,105
17417,2013,Chris Copeland,PF,28,NYK,56,13,862,11.3,23.6,0.479,3.7,8.7,0.421,7.6,14.9,0.513,3.9,5.1,0.759,2.1,5.3,7.4,1.7,1,0.7,3.1,6.5,30.1,,110,109
17418,2013,DeMarcus Cousins,C,22,SAC,75,74,2289,10.8,23.2,0.465,0.1,0.5,0.182,10.7,22.7,0.471,7,9.5,0.738,5,11.7,16.7,4.5,2.4,1.2,5,6,28.7,,102,106
17419,2013,Jamal Crawford,SG,32,LAC,76,0,2230,10.5,24,0.438,3.5,9.4,0.376,7,14.6,0.477,5.1,5.9,0.871,0.5,2.5,3,4.6,1.9,0.3,3.4,1.7,29.6,,109,108
17420,2013,Jordan Crawford,SG,24,TOT,70,14,1709,9.2,22.1,0.415,2.5,7.5,0.337,6.7,14.6,0.455,3.9,4.9,0.811,1.3,5,6.4,6.9,1.2,0.2,4.3,3.2,24.8,,98,106
17421,2013,Jordan Crawford,SG,24,WAS,43,12,1127,9.7,23.5,0.415,2.7,7.9,0.345,7,15.6,0.451,4,4.9,0.821,1.4,4.8,6.2,7.3,1.2,0.2,4.5,2.8,26.2,,99,106
17422,2013,Jordan Crawford,SG,24,BOS,27,2,582,8.1,19.5,0.415,2.2,6.7,0.32,5.9,12.8,0.465,3.8,4.8,0.792,1.2,5.5,6.7,6.1,1.1,0.2,4,4,22.1,,97,107
17423,2013,Jae Crowder,SF,22,DAL,78,16,1353,5.3,13.8,0.384,2.4,7.2,0.328,2.9,6.6,0.446,1.8,2.8,0.644,1.3,5.7,7.1,3.5,2.4,0.6,1.8,4.8,14.8,,99,106
17424,2013,Dante Cunningham,PF,25,MIN,80,9,2010,8.1,17.3,0.468,0,0.2,0,8.1,17.1,0.472,1.7,2.6,0.65,3.7,6.8,10.5,1.7,2.2,1,1.4,3.9,17.9,,103,105
17425,2013,Jared Cunningham,SG,21,DAL,8,0,26,11.8,27.5,0.429,3.9,5.9,0.667,7.9,21.6,0.364,3.9,3.9,1,2,3.9,5.9,2,2,0,3.9,5.9,31.4,,98,109
17426,2013,Eddy Curry,C,30,DAL,2,0,25,8.2,16.3,0.5,0,0,0,8.2,16.3,0.5,2,8.2,0.25,4.1,4.1,8.2,0,0,0,6.1,14.3,18.4,,74,113
17427,2013,Stephen Curry,PG,24,GSW,78,78,2983,10.7,23.6,0.451,4.6,10.2,0.453,6,13.4,0.449,4.5,5,0.9,1,4.3,5.3,9.2,2.1,0.2,4.1,3.4,30.4,,115,107
17428,2013,Samuel Dalembert,C,31,MIL,47,23,765,9.1,16.8,0.542,0.1,0.1,1,9,16.7,0.54,2.5,3.6,0.691,7,11.3,18.3,1.4,1.1,3.5,3.4,6,20.7,,108,101
17429,2013,Marquis Daniels,SF,32,MIL,59,33,1085,6.2,16.4,0.376,0.9,3.4,0.278,5.2,13,0.401,1.9,2.5,0.741,2.2,4.8,7,3,2.4,0.5,2.1,3.6,15.1,,92,106
17430,2013,Anthony Davis,PF,19,NOH,64,60,1846,10.3,19.9,0.516,0,0.2,0,10.3,19.7,0.521,5,6.6,0.751,4.8,10.5,15.3,1.9,2.2,3.3,2.6,4.6,25.5,,113,104
17432,2013,Ed Davis,C-PF,23,TOT,81,28,1631,8.5,15.8,0.539,0,0,0,8.5,15.8,0.539,3.4,5.5,0.617,5,10.1,15.1,2.1,1.2,2.8,2.1,6.3,20.4,,114,102
17433,2013,Ed Davis,C,23,TOR,45,24,1087,9.1,16.6,0.549,0,0,0,9.1,16.6,0.549,3.2,5,0.647,4.6,10,14.7,2.7,1.2,1.9,2.2,5.4,21.4,,115,105
17434,2013,Ed Davis,PF,23,MEM,36,4,544,7.4,14.3,0.517,0,0,0,7.4,14.3,0.517,3.7,6.5,0.569,5.7,10.3,16,0.8,1.3,4.7,1.8,8,18.5,,113,96
17435,2013,Glen Davis,PF,27,ORL,34,33,1064,10.5,23.4,0.448,0,0.1,0,10.5,23.3,0.45,4.1,5.7,0.718,2.7,9.3,12,3.4,1.6,1,3.1,4.3,25.1,,97,107
17436,2013,Austin Daye,SF,24,TOT,55,0,676,7.1,16.5,0.433,3.2,7.8,0.418,3.9,8.7,0.445,2.1,2.7,0.765,1.3,8.5,9.7,3.3,1.1,1.7,2.3,6.5,19.6,,109,104
17437,2013,Austin Daye,SF,24,DET,24,0,348,6.5,14.7,0.443,3.2,6.1,0.525,3.3,8.7,0.386,2.3,2.7,0.833,1.5,8,9.6,3.2,0.8,1.2,2,6.5,18.5,,115,109
17438,2013,Austin Daye,SF,24,MEM,31,0,328,7.8,18.4,0.423,3.3,9.6,0.345,4.5,8.8,0.509,1.8,2.6,0.688,1,8.9,9.9,3.5,1.5,2.3,2.6,6.5,20.7,,104,99
17439,2013,Nando De Colo,SG,25,SAS,72,6,920,5.8,13.3,0.436,1.7,4.5,0.378,4.1,8.8,0.465,1.9,2.4,0.795,1.3,6.4,7.6,7.6,2.3,0.3,4.5,4.8,15.3,,97,102
17440,2013,Carlos Delfino,SF,30,HOU,67,5,1689,7.4,18.3,0.405,4.7,12.4,0.375,2.7,5.9,0.467,1.4,1.7,0.857,0.5,6,6.5,4,2,0.3,2.1,3.4,20.9,,109,107
17441,2013,Luol Deng,SF,27,CHI,75,75,2903,8.6,20.2,0.426,1.4,4.3,0.322,7.2,15.9,0.455,4.3,5.2,0.816,3,5.8,8.8,4.1,1.5,0.6,2.7,1.9,22.9,,105,105
17442,2013,Justin Dentmon,PG,27,DAL,2,0,4,0,25.5,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,116
17443,2013,DeMar DeRozan,SG,23,TOR,82,82,3013,9.7,21.7,0.445,0.6,2.1,0.283,9.1,19.6,0.463,6.3,7.5,0.831,0.8,4.8,5.6,3.6,1.3,0.4,2.7,3,26.2,,105,110
17444,2013,Boris Diaw,PF,30,SAS,75,20,1709,5.3,9.9,0.539,0.9,2.3,0.385,4.4,7.6,0.587,1.4,1.9,0.723,2,5.6,7.6,5.4,1.6,0.8,2.5,4.3,13,,113,103
17445,2013,DeSagana Diop,C,31,CHA,22,1,226,1.9,6.3,0.296,0,0.2,0,1.9,6,0.308,0,0.2,0,2.3,9.5,11.8,3,1.2,3.7,1.9,4.4,3.7,,74,108
17446,2013,Keyon Dooling,PG,32,MEM,7,0,82,6.6,13.9,0.476,3.3,7.9,0.417,3.3,6,0.556,4,4.6,0.857,0,0.7,0.7,5.3,0.7,0,3.3,5.3,20.5,,117,108
17447,2013,Toney Douglas,PG,26,TOT,71,0,1289,7.3,18.2,0.403,3.2,8.4,0.38,4.1,9.8,0.424,3,3.3,0.905,1.3,4.1,5.4,5.9,2.8,0.1,3.2,5.7,20.8,,106,108
17448,2013,Toney Douglas,PG,26,HOU,49,0,913,7.6,19.3,0.395,3.3,8.9,0.377,4.3,10.4,0.411,3.3,3.7,0.882,1.3,3.7,4.9,5.1,2.2,0.1,3.1,5.6,21.8,,105,108
17449,2013,Toney Douglas,PG,26,SAC,22,0,376,6.7,15.5,0.43,2.9,7.4,0.389,3.8,8.2,0.467,2.2,2.2,1,1.5,5,6.5,7.9,4.2,0.1,3.4,5.7,18.4,,111,108
17450,2013,Chris Douglas-Roberts,SG,26,DAL,6,0,63,4.1,11.3,0.357,0,3.2,0,4.1,8.1,0.5,5.7,8.1,0.7,0,4.1,4.1,3.2,1.6,0,0.8,3.2,13.8,,101,110
17451,2013,Goran Dragic,PG,26,PHO,77,77,2581,8,18,0.443,1.8,5.5,0.319,6.2,12.5,0.497,4.9,6.5,0.748,1.2,3.5,4.7,11.3,2.5,0.5,4.2,4.3,22.6,,109,109
17452,2013,Andre Drummond,C,19,DET,60,10,1243,8.8,14.5,0.608,0,0.1,0.5,8.8,14.5,0.609,2.5,6.8,0.371,7.2,12.2,19.4,1.3,2.5,4,2.4,6.1,20.2,,114,99
17453,2013,Jared Dudley,SF,27,PHO,79,50,2170,7.4,15.8,0.468,2.5,6.4,0.391,4.9,9.4,0.52,3.1,3.8,0.796,1.9,3.9,5.8,4.8,1.8,0.2,2.4,3,20.4,,114,111
17454,2013,Chris Duhon,PG,30,LAL,46,9,820,2.9,7.6,0.382,2,5.6,0.363,0.9,2,0.438,0.4,0.8,0.462,0.7,3.5,4.2,8.2,1.2,0.1,2.5,3.5,8.2,,108,111
17455,2013,Tim Duncan,C,36,SAS,69,69,2078,12,23.9,0.502,0,0.2,0.286,12,23.8,0.504,6,7.4,0.817,3,13.8,16.8,4.5,1.2,4.5,3.6,2.9,30.1,,107,95
17456,2013,Mike Dunleavy,SF,32,MIL,75,3,1943,7.2,16.3,0.442,3.3,7.8,0.428,3.9,8.5,0.455,2.7,3.3,0.82,0.8,6.8,7.6,3.8,1,0.9,2.3,3.5,20.5,,111,107
17457,2013,Kevin Durant,SF,24,OKC,81,81,3119,12.1,23.6,0.51,2.3,5.5,0.416,9.8,18.1,0.539,11.2,12.4,0.905,0.8,9.8,10.6,6.2,1.9,1.7,4.6,2.4,37.6,,122,100
17459,2013,Devin Ebanks,SF,23,LAL,19,3,197,6.2,18.8,0.329,1.5,5.7,0.273,4.6,13.2,0.353,2.8,3.6,0.786,2.6,8,10.6,2.6,0.8,0.3,2.8,5.9,16.8,,87,108
17460,2013,Wayne Ellington,SG,25,TOT,78,21,1661,7.2,16.9,0.427,3,7.6,0.392,4.2,9.2,0.457,2.2,2.4,0.907,0.8,4.5,5.3,3.3,1.4,0.1,1.8,2.6,19.6,,111,109
17461,2013,Wayne Ellington,SG,25,MEM,40,4,676,6.5,16,0.407,3.3,7.8,0.423,3.2,8.2,0.392,1.2,1.3,0.938,0.4,3.8,4.2,3.4,1.3,0.1,1.9,3.1,17.5,,107,105
17462,2013,Wayne Ellington,SG,25,CLE,38,17,985,7.7,17.4,0.439,2.8,7.6,0.371,4.9,9.9,0.492,2.8,3.1,0.898,1.1,5,6,3.3,1.5,0.1,1.7,2.3,20.9,,113,112
17463,2013,Monta Ellis,SG,27,MIL,82,82,3076,9.8,23.7,0.416,1.5,5.4,0.287,8.3,18.3,0.454,4.8,6.2,0.773,0.7,4.5,5.2,8.2,2.8,0.6,4.2,2.7,26,,100,105
17464,2013,Kim English,SG,24,DET,41,0,407,5.5,14.5,0.375,1.8,6.5,0.28,3.6,8.1,0.452,2.7,3.8,0.724,1,3.8,4.8,3.4,2.1,0.4,2.5,6,15.5,,96,110
17465,2013,Jeremy Evans,PF,25,UTA,37,0,215,6.6,10.8,0.614,0,0.2,0,6.6,10.6,0.628,5.2,8.1,0.636,6.4,7.9,14.2,2.7,2,3.2,2,7.4,18.4,,130,104
17466,2013,Reggie Evans,PF,32,BRK,80,56,1967,3.4,7.2,0.479,0,0,0,3.4,7.2,0.479,3.1,6.1,0.509,7.1,17.3,24.4,1.2,2,0.4,3.1,5.5,10,,102,100
17467,2013,Tyreke Evans,SG,23,SAC,65,61,2016,9.3,19.4,0.478,1.1,3.4,0.338,8.2,16.1,0.508,5.3,6.9,0.775,1.4,5.9,7.3,5.8,2.3,0.7,3.3,3.4,25.1,,110,111
17468,2013,Festus Ezeli,C,23,GSW,78,41,1120,3.4,7.7,0.438,0,0,0,3.4,7.7,0.438,2,3.7,0.531,6.4,7.8,14.2,1,1,3.4,2.9,7.1,8.7,,97,103
17469,2013,Kenneth Faried,PF,23,DEN,80,80,2248,8.5,15.5,0.552,0,0,0,8.5,15.5,0.552,3.7,6,0.613,5.8,10.6,16.5,1.7,1.8,1.9,2.5,5.3,20.7,,116,102
17470,2013,Derrick Favors,PF,21,UTA,77,8,1787,8.1,16.8,0.482,0,0.1,0,8.1,16.6,0.487,5.3,7.7,0.688,5.4,10.7,16.1,2.2,2,3.8,3.8,7.3,21.5,,104,101
17471,2013,Raymond Felton,PG,28,NYK,68,68,2313,8.7,20.4,0.427,2.1,6,0.36,6.6,14.4,0.455,2.3,3,0.789,1.2,3.3,4.5,8.6,2.2,0.3,3.6,3,21.9,,105,108
17472,2013,Landry Fields,SF,24,TOR,51,22,1037,5.2,11.4,0.457,0.1,0.7,0.143,5.1,10.7,0.478,1.7,2.7,0.642,3,7.6,10.7,3.1,1.6,0.4,2.2,3.2,12.3,,101,108
17473,2013,Derek Fisher,SG-PG,38,TOT,33,9,575,4.9,14.4,0.342,2.7,7.1,0.375,2.2,7.2,0.309,3.1,3.4,0.921,0.2,3.1,3.3,4.2,1.7,0.3,2.7,4.9,15.6,,97,108
17474,2013,Derek Fisher,PG,38,DAL,9,9,229,5.1,14.5,0.354,2.2,5.1,0.435,2.9,9.4,0.31,4.7,5.1,0.913,0,3.3,3.3,6.9,1.1,0.4,4,5.3,17.2,,97,111
17475,2013,Derek Fisher,SG,38,OKC,24,0,346,4.8,14.3,0.333,3,8.5,0.351,1.8,5.8,0.308,2.1,2.2,0.933,0.3,3,3.3,2.4,2.1,0.1,1.8,4.6,14.6,,97,106
17476,2013,Evan Fournier,SG,20,DEN,38,4,428,8.8,17.9,0.493,2.6,6.4,0.407,6.3,11.6,0.541,3.5,4.6,0.769,0.7,3.4,4.1,5.2,2.2,0.1,3.8,7.7,23.8,,111,108
17477,2013,Randy Foye,SG,29,UTA,82,72,2249,6.9,17.3,0.397,4.2,10.2,0.41,2.7,7.1,0.378,2.8,3.4,0.819,0.4,2.6,3,3.9,1.5,0.6,2.2,4.5,20.7,,110,111
17478,2013,Jimmer Fredette,SG,23,SAC,69,0,967,9.1,21.7,0.421,3.4,8.3,0.417,5.7,13.4,0.423,4.5,5.2,0.859,1,2.8,3.8,4.9,1.6,0.2,3.6,3.4,26.2,,106,115
17479,2013,Joel Freeland,PF,25,POR,51,1,477,6.4,15.6,0.408,0,0,0,6.4,15.6,0.408,2,3,0.667,4.4,8.7,13.1,1.4,1.4,1.2,2.1,7.4,14.8,,94,108
17480,2013,Danilo Gallinari,SF,24,DEN,71,71,2309,8,19,0.418,3,7.9,0.373,5,11.1,0.45,6.3,7.6,0.822,1.4,6.6,8,3.8,1.4,0.8,2.4,2.8,25.1,,116,107
17481,2013,Francisco Garcia,SG-SF,31,TOT,58,20,1029,5.8,14.8,0.393,3.3,8.8,0.374,2.5,6,0.421,0.9,1,0.857,0.4,4.1,4.5,3.1,2.3,1.9,1.6,4.3,15.9,,105,109
17482,2013,Francisco Garcia,SG,31,SAC,40,15,710,5.6,14.8,0.376,2.9,7.9,0.367,2.7,6.9,0.385,0.9,1,0.857,0.5,4.4,4.9,3.1,2.3,2.2,1.4,4.8,14.9,,101,110
17483,2013,Francisco Garcia,SF,31,HOU,18,5,319,6.4,14.9,0.432,4.2,11,0.386,2.2,3.9,0.56,0.9,1.1,0.857,0.2,3.4,3.6,3.1,2.2,1.1,1.9,3.4,18,,112,107
17484,2013,Kevin Garnett,C,36,BOS,68,68,2022,10.9,22,0.496,0.1,0.4,0.125,10.9,21.6,0.504,4.1,5.2,0.786,1.9,11.8,13.7,4.1,2,1.6,2.8,4,26,,104,99
17486,2013,Diante Garrett,PG,24,PHO,19,0,149,5.5,16.9,0.327,1,5.2,0.2,4.5,11.7,0.382,1.7,3.4,0.5,1.7,3.4,5.2,10.7,3.4,0,5.5,1.7,13.8,,80,108
17487,2013,Marc Gasol,C,28,MEM,80,80,2796,8.3,16.9,0.494,0,0.3,0.071,8.3,16.6,0.501,5.2,6.1,0.848,3.6,8.5,12.1,6.2,1.6,2.7,3,5,21.9,,115,98
17488,2013,Pau Gasol,PF,32,LAL,49,42,1655,8.3,17.8,0.466,0.2,0.9,0.286,8,16.9,0.475,3.8,5.5,0.702,3.4,9.5,12.9,6.1,0.7,1.9,3.2,2.9,20.7,,107,106
17489,2013,Rudy Gay,SF,26,TOT,75,74,2687,10.4,25.1,0.416,1.7,5.2,0.323,8.7,19.9,0.44,4.8,5.9,0.814,2,7.2,9.2,4,2.3,1.1,4,3.6,27.3,,98,102
17490,2013,Rudy Gay,SF,26,MEM,42,42,1541,9.9,24.2,0.408,1.4,4.5,0.31,8.5,19.7,0.431,4.3,5.5,0.776,2,6.8,8.8,3.8,2,1.1,3.7,3.1,25.5,,97,101
17491,2013,Rudy Gay,SF,26,TOR,33,32,1146,11.1,26.2,0.425,2,6.1,0.336,9.1,20.1,0.452,5.5,6.4,0.856,2,7.8,9.8,4.4,2.6,1,4.4,4.4,29.8,,99,105
17492,2013,Alonzo Gee,SF,25,CLE,82,82,2541,6.2,15.2,0.41,1.4,4.5,0.315,4.8,10.7,0.45,3.3,4.2,0.795,1.5,5,6.6,2.7,2.2,0.6,2.7,4.1,17.2,,99,110
17493,2013,Mickael Gelabale,SF,29,MIN,36,13,644,5.8,11.2,0.518,1.3,4.2,0.308,4.5,7,0.644,1.7,1.9,0.875,2.6,5.4,7.9,2.1,1.3,0.3,1.3,3.8,14.5,,121,108
17494,2013,Paul George,SF,22,IND,79,79,2972,8.8,21.1,0.419,3,8.4,0.362,5.8,12.7,0.457,4,4.9,0.807,1.6,9.2,10.8,5.9,2.6,0.9,4.2,4.1,24.7,,104,97
17495,2013,Daniel Gibson,PG,26,CLE,46,3,919,4.8,14,0.34,3.2,9.2,0.344,1.6,4.8,0.333,1.5,2.1,0.703,0.3,3.1,3.4,4.6,1.7,0.2,1.8,5,14.1,,101,112
17496,2013,Taj Gibson,PF,27,CHI,65,5,1459,7.9,16.2,0.485,0,0.1,0,7.9,16.1,0.49,3.3,4.8,0.679,4.6,8.1,12.7,2.2,1,3.3,2.8,6.1,19,,104,101
17497,2013,Manu Ginobili,SG,35,SAS,60,0,1393,8.4,19.7,0.425,3,8.6,0.353,5.3,11.1,0.48,6,7.5,0.796,1.1,6.3,7.4,10,2.9,0.5,4.8,4.2,25.8,,107,100
